0.55,0.24,0.77,0.1,0.1,0,1,0,0,0.31,0.67
0.55,0.24,0.77,0.1,0.1,0,2,0.563636364,0,-0.31,0.16319697
0.55,0.24,0.77,0.1,0.1,0,3,0,0.87012987,-0.67,-0.255584416
0.55,0.24,0.77,0.1,0.1,0,4,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,5,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,6,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,7,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,8,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,9,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,10,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,11,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,12,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,13,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,14,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,15,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,16,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,17,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,18,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,19,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0,20,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,1,0,0,0.31,0.47
0.55,0.24,0.77,0.1,0.3,0,2,0.563636364,0,-0.31,-0.295136364
0.55,0.24,0.77,0.1,0.3,0,3,0,0.61038961,-0.47,-0.086753247
0.55,0.24,0.77,0.1,0.3,0,4,0.246639789,0.268227871,0.058681758,-0.400869102
0.55,0.24,0.77,0.1,0.3,0,5,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,6,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,7,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,8,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,9,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,10,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,11,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,12,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,13,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,14,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,15,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,16,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,17,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,18,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,19,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0,20,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,1,0,0,0.27,0.31
0.55,0.24,0.77,0.1,0.5,0,2,0.563636364,0,-0.753469697,-0.31
0.55,0.24,0.77,0.1,0.5,0,3,0,0.350649351,-0.27,0.082077922
0.55,0.24,0.77,0.1,0.5,0,4,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,5,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,6,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,7,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,8,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,9,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,10,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,11,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,12,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,13,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,14,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,15,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,16,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,17,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,18,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,19,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0,20,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,1,0,0,0.31,0.67
0.55,0.24,0.77,0.3,0.1,0,2,0.563636364,0,-0.31,0.275924242
0.55,0.24,0.77,0.3,0.1,0,3,0,0.87012987,-0.67,-0.42961039
0.55,0.24,0.77,0.3,0.1,0,4,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,5,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,6,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,7,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,8,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,9,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,10,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,11,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,12,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,13,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,14,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,15,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,16,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,17,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,18,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,19,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0,20,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,1,0,0,0.31,0.47
0.55,0.24,0.77,0.3,0.3,0,2,0.563636364,0,-0.31,-0.182409091
0.55,0.24,0.77,0.3,0.3,0,3,0,0.61038961,-0.47,-0.208831169
0.55,0.24,0.77,0.3,0.3,0,4,0.400583922,0.105504521,0.07662988,-0.378189518
0.55,0.24,0.77,0.3,0.3,0,5,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,6,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,7,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,8,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,9,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,10,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,11,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,12,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,13,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,14,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,15,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,16,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,17,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,18,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,19,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0,20,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,1,0,0,0.27,0.31
0.55,0.24,0.77,0.3,0.5,0,2,0.563636364,0,-0.640742424,-0.31
0.55,0.24,0.77,0.3,0.5,0,3,0,0.350649351,-0.27,0.011948052
0.55,0.24,0.77,0.3,0.5,0,4,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,5,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,6,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,7,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,8,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,9,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,10,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,11,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,12,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,13,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,14,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,15,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,16,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,17,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,18,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,19,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0,20,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,1,0,0,0.31,0.67
0.55,0.24,0.77,0.5,0.1,0,2,0.563636364,0,-0.31,0.388651515
0.55,0.24,0.77,0.5,0.1,0,3,0,0.87012987,-0.67,-0.603636364
0.55,0.24,0.77,0.5,0.1,0,4,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,5,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,6,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,7,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,8,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,9,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,10,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,11,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,12,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,13,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,14,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,15,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,16,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,17,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,18,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,19,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0,20,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,1,0,0,0.31,0.47
0.55,0.24,0.77,0.5,0.3,0,2,0.563636364,0,-0.31,-0.069681818
0.55,0.24,0.77,0.5,0.3,0,3,0,0.61038961,-0.47,-0.330909091
0.55,0.24,0.77,0.5,0.3,0,4,0.508581415,0.028838306,0.048705559,-0.350630833
0.55,0.24,0.77,0.5,0.3,0,5,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,6,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,7,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,8,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,9,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,10,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,11,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,12,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,13,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,14,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,15,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,16,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,17,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,18,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,19,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0,20,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,1,0,0,0.27,0.31
0.55,0.24,0.77,0.5,0.5,0,2,0.563636364,0,-0.528015152,-0.31
0.55,0.24,0.77,0.5,0.5,0,3,0,0.350649351,-0.27,-0.058181818
0.55,0.24,0.77,0.5,0.5,0,4,0.100917174,0.242376718,0.043611013,-0.285745532
0.55,0.24,0.77,0.5,0.5,0,5,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,6,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,7,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,8,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,9,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,10,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,11,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,12,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,13,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,14,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,15,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,16,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,17,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,18,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,19,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0,20,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,1,0.59734069,0,-0.374574759,0.12143283
0.55,0.24,0.77,0.1,0.1,0.05,2,0.014054593,0.856049258,-0.232572046,-0.715977953
0.55,0.24,0.77,0.1,0.1,0.05,3,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,4,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,5,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,6,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,7,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,8,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,9,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,10,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,11,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,12,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,13,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,14,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,15,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,16,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,17,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,18,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,19,2,2,2,2
0.55,0.24,0.77,0.1,0.1,0.05,20,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,1,0.59734069,0,-0.375264987,-0.374574759
0.55,0.24,0.77,0.1,0.3,0.05,2,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,3,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,4,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,5,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,6,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,7,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,8,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,9,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,10,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,11,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,12,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,13,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,14,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,15,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,16,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,17,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,18,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,19,2,2,2,2
0.55,0.24,0.77,0.1,0.3,0.05,20,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,1,0.59734069,0,-0.871962803,-0.374574759
0.55,0.24,0.77,0.1,0.5,0.05,2,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,3,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,4,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,5,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,6,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,7,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,8,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,9,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,10,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,11,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,12,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,13,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,14,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,15,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,16,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,17,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,18,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,19,2,2,2,2
0.55,0.24,0.77,0.1,0.5,0.05,20,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,1,0.59734069,0,-0.374574759,0.240900968
0.55,0.24,0.77,0.3,0.1,0.05,2,0.008190083,0.864058298,-0.397420463,-0.728863071
0.55,0.24,0.77,0.3,0.1,0.05,3,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,4,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,5,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,6,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,7,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,8,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,9,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,10,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,11,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,12,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,13,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,14,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,15,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,16,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,17,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,18,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,19,2,2,2,2
0.55,0.24,0.77,0.3,0.1,0.05,20,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,1,0.59734069,0,-0.374574759,-0.255796849
0.55,0.24,0.77,0.3,0.3,0.05,2,0.357181934,0.17588241,0.073487731,-0.468817362
0.55,0.24,0.77,0.3,0.3,0.05,3,0.056338804,0.552740329,-0.134000227,-0.54091179
0.55,0.24,0.77,0.3,0.3,0.05,4,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,5,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,6,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,7,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,8,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,9,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,10,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,11,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,12,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,13,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,14,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,15,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,16,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,17,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,18,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,19,2,2,2,2
0.55,0.24,0.77,0.3,0.3,0.05,20,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,1,0.59734069,0,-0.752494665,-0.374574759
0.55,0.24,0.77,0.3,0.5,0.05,2,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,3,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,4,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,5,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,6,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,7,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,8,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,9,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,10,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,11,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,12,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,13,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,14,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,15,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,16,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,17,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,18,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,19,2,2,2,2
0.55,0.24,0.77,0.3,0.5,0.05,20,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,1,0.59734069,0,-0.374574759,0.360369106
0.55,0.24,0.77,0.5,0.1,0.05,2,0.005777521,0.867349299,-0.545939469,-0.756491527
0.55,0.24,0.77,0.5,0.1,0.05,3,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,4,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,5,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,6,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,7,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,8,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,9,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,10,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,11,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,12,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,13,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,14,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,15,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,16,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,17,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,18,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,19,2,2,2,2
0.55,0.24,0.77,0.5,0.1,0.05,20,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,1,0.491389778,0.061665081,0.073443562,-0.443702765
0.55,0.24,0.77,0.5,0.3,0.05,2,0.59734069,0,-0.374574759,-0.136328711
0.55,0.24,0.77,0.5,0.3,0.05,3,0.032480904,0.585920463,-0.258065062,-0.561539175
0.55,0.24,0.77,0.5,0.3,0.05,4,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,5,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,6,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,7,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,8,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,9,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,10,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,11,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,12,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,13,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,14,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,15,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,16,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,17,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,18,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,19,2,2,2,2
0.55,0.24,0.77,0.5,0.3,0.05,20,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,1,0.59734069,0,-0.633026527,-0.374574759
0.55,0.24,0.77,0.5,0.5,0.05,2,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,3,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,4,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,5,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,6,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,7,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,8,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,9,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,10,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,11,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,12,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,13,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,14,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,15,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,16,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,17,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,18,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,19,2,2,2,2
0.55,0.24,0.77,0.5,0.5,0.05,20,2,2,2,2
